Date,Open,High,Low,Close,Adj Close,Volume
2024-06-03,772.0,780.0,735.75,748.5999755859375,748.5999755859375,493021
2024-06-04,740.0499877929688,776.5,714.7000122070312,740.5999755859375,740.5999755859375,1502752
2024-06-05,759.0,760.0,725.5499877929688,740.3499755859375,740.3499755859375,250128
2024-06-06,741.9000244140625,775.2999877929688,741.9000244140625,772.25,772.25,397433
