Date,Open,High,Low,Close,Adj Close,Volume
2024-06-03,6088.0,6088.0,5678.4501953125,5715.39990234375,5715.39990234375,411883
2024-06-04,5754.0,5754.0,5250.0,5634.7001953125,5634.7001953125,381365
2024-06-05,5570.0,6050.10009765625,5569.39990234375,5995.5498046875,5995.5498046875,552001
2024-06-06,6100.0,6164.4501953125,6000.7998046875,6125.2001953125,6125.2001953125,416434
