Date,Open,High,Low,Close,Adj Close,Volume
2024-06-03,399.0,399.0,389.0,389.95001220703125,389.95001220703125,1473107
2024-06-04,390.54998779296875,390.95001220703125,355.20001220703125,360.45001220703125,360.45001220703125,3822206
2024-06-05,365.8500061035156,380.54998779296875,358.0,378.3999938964844,378.3999938964844,2210716
2024-06-06,383.8999938964844,387.6499938964844,381.5,382.25,382.25,2989987
