Date,Open,High,Low,Close,Adj Close,Volume
2024-06-03,9818.900390625,10110.0,9617.9501953125,9860.2998046875,9852.9970703125,324563
2024-06-04,10000.0,10000.0,7888.25,8705.599609375,8699.1513671875,363871
2024-06-05,8917.75,9082.7001953125,8457.5498046875,8962.7998046875,8956.1611328125,217466
2024-06-06,8940.0,9200.0,8870.2001953125,9131.7001953125,9124.9365234375,241713
2024-06-07,9199.849609375,9350.0,9134.0,9295.0,9288.115234375,92975
