Date,Open,High,Low,Close,Adj Close,Volume
2024-06-03,4483.0,4587.5498046875,4408.0,4437.64990234375,4437.64990234375,288727
2024-06-04,4437.64990234375,4604.10009765625,4130.0,4398.14990234375,4398.14990234375,262944
2024-06-05,4399.14990234375,4550.0,4388.64990234375,4455.39990234375,4455.39990234375,174346
2024-06-06,4499.0,4526.14990234375,4425.7998046875,4479.75,4479.75,139580
2024-06-07,4479.75,4669.0,4479.75,4547.2001953125,4547.2001953125,142889
