Date,Open,High,Low,Close,Adj Close,Volume
2024-06-03,512.0,512.4500122070312,493.0,497.79998779296875,496.77325439453125,2677476
2024-06-04,497.95001220703125,504.3999938964844,468.70001220703125,498.25,497.2223205566406,6226450
2024-06-05,502.95001220703125,542.9500122070312,497.8500061035156,530.5999755859375,529.5055541992188,7763234
2024-06-06,536.0,537.25,515.5,521.7999877929688,520.7237548828125,3287561
2024-06-07,519.9500122070312,527.0,514.5,518.5,517.4305419921875,4889430
