Date,Open,High,Low,Close,Adj Close,Volume
2024-06-03,1122.0,1180.0,1105.0,1174.25,1174.25,7777140
2024-06-04,1180.0,1180.0,880.7000122070312,948.75,948.75,11525081
2024-06-05,979.0,1004.9000244140625,890.8499755859375,993.25,993.25,9725718
2024-06-06,1014.0,1074.300048828125,1005.0999755859375,1052.75,1052.75,4231087
