Date,Open,High,Low,Close,Adj Close,Volume
2024-06-03,668.0,676.6500244140625,653.4500122070312,670.7999877929688,668.781005859375,11189978
2024-06-04,670.7999877929688,670.9500122070312,518.3499755859375,556.5999755859375,554.9247436523438,20044195
2024-06-05,575.0,601.8499755859375,550.25,598.9000244140625,597.0974731445312,6564509
2024-06-06,608.0,622.25,603.75,610.0499877929688,608.2138671875,3774112
