Date,Open,High,Low,Close,Adj Close,Volume
2024-06-03,93.0,93.69999694824219,88.9000015258789,91.6500015258789,90.147216796875,36774087
2024-06-04,90.80000305175781,90.80000305175781,76.19999694824219,78.3499984741211,77.06529235839844,30342749
2024-06-05,79.0999984741211,81.5,76.6500015258789,81.1500015258789,79.81938171386719,12113655
2024-06-06,81.5,84.94999694824219,81.5,83.6500015258789,82.27838897705078,9101830
2024-06-07,84.0,86.44999694824219,83.6500015258789,85.55000305175781,84.1472396850586,7048584
