Date,Open,High,Low,Close,Adj Close,Volume
2024-06-03,1215.0,1220.8499755859375,1155.25,1166.25,1166.25,436590
2024-06-04,1172.0,1184.949951171875,1026.050048828125,1076.800048828125,1076.800048828125,896817
2024-06-05,1116.199951171875,1143.9000244140625,1043.0999755859375,1122.4000244140625,1122.4000244140625,836871
2024-06-06,1141.0,1197.699951171875,1141.0,1192.0999755859375,1192.0999755859375,428434
