Date,Open,High,Low,Close,Adj Close,Volume
2024-06-03,1255.0,1261.800048828125,1236.550048828125,1245.3499755859375,1245.3499755859375,1091287
2024-06-04,1245.3499755859375,1253.699951171875,1193.6500244140625,1239.300048828125,1239.300048828125,2471911
2024-06-05,1260.0,1284.949951171875,1236.75,1266.9000244140625,1266.9000244140625,2709585
2024-06-06,1285.0,1323.5999755859375,1274.199951171875,1317.449951171875,1317.449951171875,3205121
2024-06-07,1330.0,1381.0,1327.0,1377.5999755859375,1377.5999755859375,5790599
