Date,Open,High,Low,Close,Adj Close,Volume
2024-06-03,309.29998779296875,317.70001220703125,302.25,316.75,313.9686584472656,9208116
2024-06-04,317.0,317.0,253.39999389648438,277.8999938964844,275.45977783203125,13035095
2024-06-05,279.0,288.95001220703125,271.75,287.75,285.2232971191406,4907819
2024-06-06,295.0,307.0,291.5,302.3999938964844,299.7446594238281,5621039
2024-06-07,297.54998779296875,303.0,297.0,301.25,298.6047668457031,4019916
