Date,Open,High,Low,Close,Adj Close,Volume
2024-06-03,1197.050048828125,1242.199951171875,1193.4000244140625,1223.9000244140625,1222.9561767578125,22197339
2024-06-04,1224.0,1224.0,1101.550048828125,1131.25,1130.3775634765625,24135989
2024-06-05,1138.0,1193.0,1110.699951171875,1184.5,1183.5865478515625,21039499
2024-06-06,1192.0999755859375,1195.9000244140625,1163.25,1170.949951171875,1170.0469970703125,12006879
