Date,Open,High,Low,Close,Adj Close,Volume
2024-06-03,2240.0,2245.0,2179.0,2191.35009765625,2191.35009765625,47585
2024-06-04,2197.800048828125,2229.800048828125,2132.199951171875,2163.25,2163.25,75730
2024-06-05,2174.0,2185.449951171875,2114.0,2129.14990234375,2129.14990234375,138583
2024-06-06,2150.25,2232.0,2150.25,2221.050048828125,2221.050048828125,84426
